4963,SALSV00883,SeSA_A0950,SESA_RS05150,SeSA_A0950,20,34
4966,SALSV01679,SeSA_A1785,SESA_RS09085,SeSA_A1785,20,86
4976,SALSV00862,SeSA_A0929,SESA_RS05040,SeSA_A0929,20,18
4984,SALSV02306,SeSA_A2472,SESA_RS12335,SeSA_A2472,19,29
4994,SALSV01787,SeSA_A1904,SESA_RS09655,SeSA_A1904,20,80
5018,SALSV03016,SeSA_A3265,SESA_RS15975,SeSA_A3265,20,8
5019,SALSV02263,SeSA_A2428,SESA_RS12120,SeSA_A2428,13,6
5032,SALSV02262,SeSA_A2427,SESA_RS12115,SeSA_A2427,20,9
5044,SALSV02264,SeSA_A2429,SESA_RS12125,SeSA_A2429,19,14
5056,SALSV02940,SeSA_A3178,SESA_RS15595,SeSA_A3178,20,14
5069,SALSV02265,SeSA_A2430,SESA_RS12130,SeSA_A2430,19,12
5083,SALSV03182,SeSA_A3442,SESA_RS16800,SeSA_A3442,20,7
5097,SALSV02889,SeSA_A3119,SESA_RS15330,SeSA_A3119,19,6
5118,SALSV02521,SeSA_A2713,SESA_RS13490,SeSA_A2713,17,7
5133,SALSV00019,SeSA_A0020,SESA_RS00725,SeSA_A0020,18,3
5162,SALSV03354,SeSA_A3631,SESA_RS17700,SeSA_A3631,19,107
5165,SALSV00013,SeSA_A0014,SESA_RS00700,SeSA_A0014,20,62
5166,SALSV04502,SeSA_B0018,NA,SeSA_B0018,2,4
5169,SALSV03336,SeSA_A3612,SESA_RS17605,SeSA_A3612,20,61
5170,SALSV04501,SeSA_B0017,NA,SeSA_B0017,2,4
5172,SALSV02769,SeSA_A2991,SESA_RS14740,SeSA_A2991,19,14
5178,SALSV02888,SeSA_A3118,SESA_RS15325,SeSA_A3118,20,9
5186,SALSV04167,SeSA_A4507,SESA_RS21840,SeSA_A4507,20,3
5189,SALSV00665,SeSA_A0711,SESA_RS03970,SeSA_A0711,6,12
5190,SALSV00859,SeSA_A0926,SESA_RS05025,SeSA_A0926,19,15
5192,SALSV00739,SeSA_A0790,SESA_RS04360,SeSA_A0790,18,2
5194,SALSV03784,SeSA_A4077,SESA_RS19780,SeSA_A4077,20,18
5196,SALSV00857,SeSA_A0924,SESA_RS05015,SeSA_A0924,20,12
5198,SALSV03902,SeSA_A4217,SESA_RS20445,SeSA_A4217,20,11
5200,SALSV01032,SeSA_A1104,SESA_RS05885,SeSA_A1104,20,3
5202,SALSV03505,SeSA_A3786,SESA_RS18425,SeSA_A3786,20,6
5204,SALSV03993,SeSA_A4312,SESA_RS20900,SeSA_A4312,19,8
5206,SALSV03027,SeSA_A3276,SESA_RS16030,SeSA_A3276,20,4
5208,SALSV00955,SeSA_A1025,SESA_RS05495,SeSA_A1025,19,17
5210,SALSV00411,SeSA_A0445,SESA_RS02675,SeSA_A0445,20,3
5214,SALSV02656,SeSA_A2864,SESA_RS14160,SeSA_A2864,19,11
5221,SALSV02658,SeSA_A2866,SESA_RS14165,SeSA_A2866,18,3
5232,SALSV01153,SeSA_A1232,SESA_RS06490,SeSA_A1232,17,3
5241,SALSV00767,SeSA_A0819,SESA_RS04500,SeSA_A0819,19,12
5258,SALSV01616,SeSA_A1719,SESA_RS08785,SeSA_A1719,17,2
5266,SALSV00518,SeSA_A0558,SESA_RS03185,SeSA_A0558,20,7
5273,SALSV04491,SeSA_B0007,NA,SeSA_B0007,7,1
5288,SALSV02260,SeSA_A2425,SESA_RS12105,SeSA_A2425,19,6
5298,SALSV00278,SeSA_A0301,SESA_RS01995,SeSA_A0301,12,2
5318,SALSV01117,SeSA_A1195,SESA_RS06315,SeSA_A1195,15,7
5333,SALSV00777,SeSA_A0837,SESA_RS04590,SeSA_A0837,20,18
5348,SALSV03266,SeSA_A3533,SESA_RS17225,SeSA_A3533,20,9
5366,SALSV01977,SeSA_A2110,SESA_RS10620,SeSA_A2110,20,9
5381,SALSV01724,SeSA_A1834,SESA_RS09350,SeSA_A1834,16,2
5395,SALSV03479,SeSA_A3760,SESA_RS18300,SeSA_A3760,20,17
5422,SALSV01360,SeSA_A1449,SESA_RS07505,SeSA_A1449,15,4
5423,SALSV00705,SeSA_A0754,SESA_RS04185,SeSA_A0754,19,17
5437,SALSV01361,SeSA_A1450,SESA_RS07510,SeSA_A1450,14,2
5464,SALSV01369,SeSA_A1458,SESA_RS07550,SeSA_A1458,15,2
5465,SALSV00409,SeSA_A0443,SESA_RS02665,SeSA_A0443,19,6
5481,SALSV00185,SeSA_A0194,SESA_RS01510,SeSA_A0194,14,3
5499,SALSV00476,SeSA_A0513,SESA_RS02985,SeSA_A0513,19,3
5514,SALSV01292,SeSA_A1379,SESA_RS07175,SeSA_A1379,18,6
5531,SALSV03639,SeSA_A3927,SESA_RS19080,SeSA_A3927,18,64
5563,SALSV03157,SeSA_A3414,SESA_RS16675,SeSA_A3414,19,6
5564,SALSV02865,SeSA_A3092,SESA_RS15215,SeSA_A3092,16,13
5580,SALSV03366,SeSA_A3644,SESA_RS17765,SeSA_A3644,18,16
5607,SALSV02841,SeSA_A3065,SESA_RS15100,SeSA_A3065,16,4
5608,SALSV02959,SeSA_A3199,SESA_RS15690,SeSA_A3199,18,33
5636,SALSV03512,SeSA_A3793,SESA_RS18455,SeSA_A3793,17,7
5637,SALSV04211,SeSA_A4556,SESA_RS22080,SeSA_A4556,19,8
5670,SALSV01816,SeSA_A1933,SESA_RS09780,SeSA_A1933,19,6
5671,SALSV01811,SeSA_A1928,SESA_RS09755,SeSA_A1928,17,24
5689,SALSV03359,SeSA_A3636,SESA_RS17725,SeSA_A3636,19,112
5714,SALSV01505,SeSA_A1601,SESA_RS08240,SeSA_A1601,19,20
5734,SALSV03884,SeSA_A4190,SESA_RS20330,SeSA_A4190,18,8
5765,SALSV03863,SeSA_A4168,SESA_RS20220,SeSA_A4168,17,2
5766,SALSV00915,SeSA_A0982,SESA_RS05300,SeSA_A0982,18,9
5808,SALSV01948,SeSA_A2077,SESA_RS10460,SeSA_A2077,20,7
5809,SALSV01945,SeSA_A2074,SESA_RS10450,SeSA_A2074,17,5
5826,SALSV01947,SeSA_A2076,SESA_RS10455,SeSA_A2076,20,8
5845,SALSV02566,SeSA_A2764,SESA_RS13715,SeSA_A2764,20,85
5870,SALSV00766,SeSA_A0817,SESA_RS04495,SeSA_A0817,19,7
5887,SALSV00012,SeSA_A0013,SESA_RS00695,SeSA_A0013,20,127
5905,SALSV01175,SeSA_A1255,SESA_RS06605,SeSA_A1255,20,68
5922,SALSV01100,SeSA_A1176,SESA_RS06225,SeSA_A1176,20,47
5939,SALSV01741,SeSA_A1851,SESA_RS09425,SeSA_A1851,20,68
5957,SALSV00477,SeSA_A0514,SESA_RS02990,SeSA_A0514,20,7
5975,SALSV00790,SeSA_A0850,SESA_RS04650,SeSA_A0850,20,25
5993,SALSV02674,SeSA_A2883,SESA_RS14245,SeSA_A2883,20,28
6011,SALSV04277,SeSA_A4629,SESA_RS22425,SeSA_A4629,20,64
6028,SALSV01185,SeSA_A1266,SESA_RS06655,SeSA_A1266,20,65
6044,SALSV01861,SeSA_A1981,SESA_RS10010,SeSA_A1981,20,66
6062,SALSV00545,SeSA_A0586,SESA_RS03320,SeSA_A0586,20,48
6077,SALSV04251,SeSA_A4600,SESA_RS22280,SeSA_A4600,20,71
6095,SALSV03621,SeSA_A3909,SESA_RS18990,SeSA_A3909,20,39
6109,SALSV00230,SeSA_A0241,SESA_RS01720,SeSA_A0241,20,145
6127,SALSV04028,SeSA_A4360,SESA_RS21120,SeSA_A4360,20,63
6161,SALSV03342,SeSA_A3619,SESA_RS17640,SeSA_A3619,20,128
6179,SALSV03365,SeSA_A3643,SESA_RS17760,SeSA_A3643,20,93
6197,SALSV03270,SeSA_A3537,SESA_RS17245,SeSA_A3537,20,98
6215,SALSV04366,SeSA_A4725,SESA_RS22865,SeSA_A4725,20,15
6249,SALSV02660,SeSA_A2868,SESA_RS14175,SeSA_A2868,20,75
6267,SALSV03223,SeSA_A3488,SESA_RS17005,SeSA_A3488,20,32
6285,SALSV03346,SeSA_A3623,SESA_RS17660,SeSA_A3623,20,59
6303,SALSV03355,SeSA_A3632,SESA_RS17705,SeSA_A3632,20,20
6321,SALSV00046,SeSA_A0048,SESA_RS00855,SeSA_A0048,20,41
6340,SALSV03737,SeSA_A4029,SESA_RS19555,SeSA_A4029,19,13
8484,SALSV03597,SeSA_A3885,SESA_RS18880,SeSA_A3885,20,14
8489,SALSV03596,SeSA_A3884,SESA_RS18875,SeSA_A3884,20,6
8494,SALSV04147,SeSA_A4485,SESA_RS21750,SeSA_A4485,9,3
8502,SALSV01920,SeSA_A2049,SESA_RS10330,SeSA_A2049,20,7
8514,SALSV04428,SeSA_A4789,SESA_RS23165,SeSA_A4789,15,2
8528,SALSV03514,SeSA_A3795,SESA_RS18465,SeSA_A3795,16,2
8532,SALSV01653,SeSA_A1756,SESA_RS08955,SeSA_A1756,12,1
8537,SALSV01546,SeSA_A1643,SESA_RS08440,SeSA_A1643,19,22
8543,SALSV01547,SeSA_A1644,SESA_RS08445,SeSA_A1644,16,4
8551,SALSV03793,SeSA_A4086,SESA_RS19815,SeSA_A4086,20,5
8565,SALSV01082,SeSA_A1158,SESA_RS06135,SeSA_A1158,14,1
8576,SALSV01654,SeSA_A1757,SESA_RS08960,SeSA_A1757,14,1
8590,SALSV00704,SeSA_A0753,SESA_RS04180,SeSA_A0753,20,9
8600,SALSV03751,SeSA_A4043,SESA_RS19615,SeSA_A4043,18,4
8608,SALSV02124,SeSA_A2278,SESA_RS11405,SeSA_A2278,10,1
8618,SALSV01894,SeSA_A2019,SESA_RS10190,SeSA_A2019,10,1
8627,SALSV00032,SeSA_A0034,SESA_RS00795,SeSA_A0034,14,3
8637,SALSV01257,SeSA_A1341,SESA_RS07015,SeSA_A1341,10,1
