Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
SARI_RS19865,STM3385,SALTY03268,SARI_RS18495,STM3685,SALTY03556,OMA05327,OMA00391,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07570,STM1339,SALTY01287,SARI_RS01870,STM2480,SALTY02389,OMA05341,OMA00424,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS09280,STM0975,SALTY00943,OMA03197,OMA00431,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS02935,STM2270,SALTY02187,SARI_RS06880,PSLT039,SALTY04464,OMA03395,OMA00459,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS13830,STM0032,SALTY00032,OMA02349,OMA00485,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS19100,STM3551,SALTY03423,OMA03453,OMA00498,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13475,STM0118,SALTY00117,SARI_RS08015,STM1255,SALTY01204,OMA02001,OMA00499,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19865,STM3385,SALTY03268,SARI_RS18705,STM3635,SALTY03507,OMA05327,OMA00508,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS12030,STM0858,SALTY00829,OMA03197,OMA00525,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07570,STM1339,SALTY01287,SARI_RS18860,STM3603,SALTY03475,OMA05341,OMA00538,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15530,STM4314,SALTY04151,SARI_RS18860,STM3603,SALTY03475,OMA05381,OMA00538,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15530,STM4314,SALTY04151,SARI_RS00450,STM2876,SALTY02771,OMA05381,OMA00542,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS10500,STM0693,SALTY00672,SARI_RS11390,STM0494,SALTY00483,OMA04467,OMA00565,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06435,STM1588,SALTY01529,SARI_RS01115,STM2684,SALTY02588,OMA03508,OMA00576,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00455,STM2875,SALTY02770,SARI_RS06045,STM1679,SALTY01619,OMA02238,OMA00604,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15525,STM4315,SALTY04152,SARI_RS06045,STM1679,SALTY01619,OMA02510,OMA00604,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00500,STM2866,SALTY02761,SARI_RS06045,STM1679,SALTY01619,OMA03001,OMA00604,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07130,STM1444,SALTY01389,SARI_RS06045,STM1679,SALTY01619,OMA04566,OMA00604,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15525,STM4315,SALTY04152,SARI_RS15600,STM4304,SALTY04141,OMA02510,OMA00613,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS08885,STM1099,SALTY01054,OMA02349,OMA00626,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS03660,STM2119,SALTY02045,OMA03507,OMA00650,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11000,STM0581,SALTY00567,SARI_RS14760,STY4665,SALTI04261,OMA05046,OMA00655,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS03180,STM2215,SALTY02140,OMA02349,OMA00656,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15530,STM4314,SALTY04151,SARI_RS20460,STM3250,SALTY03136,OMA05381,OMA00659,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06975,STM1475,SALTY01417,SARI_RS20655,STM3216,SALTY03103,OMA03205,OMA00664,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS18510,STM2758,SALTY02659,OMA03453,OMA00685,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS13815,STM0035,SALTY00035,OMA03507,OMA00720,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06435,STM1588,SALTY01529,SARI_RS13815,STM0035,SALTY00035,OMA03508,OMA00720,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15935,STM4265,SALTY04102,SARI_RS13815,STM0035,SALTY00035,OMA05145,OMA00720,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13555,STM0104,SALTY00103,SARI_RS08730,STM1128,SALTY01082,OMA02591,OMA00745,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13490,STM0115,SALTY00114,SARI_RS17165,STM3978,SALTY03835,OMA01895,OMA00752,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00450,STM2876,SALTY02771,SARI_RS16820,STM4047,SALTY03900,OMA00542,OMA00763,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS12290,SPUL_1905,SALPS01767,OMA03197,OMA00775,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS04145,STM2009,SALTY01937,OMA02349,OMA00796,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS16145,STM4418,SALTY04251,OMA03197,OMA00802,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS16145,STM4418,SALTY04251,OMA03453,OMA00802,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS20155,STM3320,SALTY03203,SARI_RS03850,STM2067,SALTY01993,OMA00842,OMA00821,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15525,STM4315,SALTY04152,SARI_RS03850,STM2067,SALTY01993,OMA02510,OMA00821,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS03425,STM2172,SALTY02098,OMA03197,OMA00839,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00500,STM2866,SALTY02761,SARI_RS21695,STM3016,SALTY02907,OMA03001,OMA00844,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13490,STM0115,SALTY00114,SARI_RS11990,STM0360,SALTY00349,OMA01895,OMA00871,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS11990,STM0360,SALTY00349,OMA02349,OMA00871,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00495,STM2867,SALTY02762,SARI_RS17865,STM3820,SALTY03692,OMA02430,OMA00895,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14885,STM4467,SALTY04299,SARI_RS10770,STM0627,SALTY00613,OMA01319,OMA00903,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14360,STM4511,SALTY04342,SARI_RS17225,STM3966,SALTY03823,OMA02349,OMA00937,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0354,SALTY00343,SARI_RS09005,STM1080,SALTY01036,OMA04412,OMA00976,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00495,STM2867,SALTY02762,SARI_RS07680,STM1320,SALTY01268,OMA02430,OMA01007,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00495,STM2867,SALTY02762,SARI_RS15050,STM4407,SALTY04240,OMA02430,OMA01043,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06975,STM1475,SALTY01417,SARI_RS01475,STM2558,SALTY02467,OMA03205,OMA01045,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14885,STM4467,SALTY04299,SARI_RS08280,STM1211,SALTY01163,OMA01319,OMA01069,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS19070,STM3557,SALTY03429,OMA03507,OMA01075,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11005,STM0580,SALTY00566,SARI_RS19070,STM3557,SALTY03429,OMA03830,OMA01075,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15935,STM4265,SALTY04102,SARI_RS20900,STM3161,SALTY03049,OMA05145,OMA01083,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13555,STM0104,SALTY00103,SARI_RS01295,STM2643,SALTY02552,OMA02591,OMA01087,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07130,STM1444,SALTY01389,SARI_RS09960,STM0793,SALTY00765,OMA04566,OMA01100,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS17235,STM3964,SALTY03821,SARI_RS09995,STM0786,SALTY00759,OMA02167,OMA01109,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00455,STM2875,SALTY02770,SARI_RS09995,STM0786,SALTY00759,OMA02238,OMA01109,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15525,STM4315,SALTY04152,SARI_RS05945,SBG_1547,SALBC01528,OMA02510,OMA01111,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15525,STM4315,SALTY04152,SARI_RS21940,STM2970,SALTY02864,OMA02510,OMA01161,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11005,STM0580,SALTY00566,SARI_RS21200,STM3113,SALTY03002,OMA03830,OMA01217,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS20155,STM3320,SALTY03203,SARI_RS14425,STY4821,SALTI04419,OMA00842,OMA01220,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0550,SALTY00539,SARI_RS06255,STM1631,SALTY01572,OMA03197,OMA01276,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07395,STM1391,SALTY01338,SARI_RS06255,STM1631,SALTY01572,OMA03568,OMA01276,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00500,STM2866,SALTY02761,SARI_RS02295,STM2402,SALTY02318,OMA03001,OMA01278,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06435,STM1588,SALTY01529,SARI_RS04170,SBG_1830,SALBC01803,OMA03508,OMA01324,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS17235,STM3964,SALTY03821,SARI_RS03620,STM2126,SALTY02052,OMA02167,OMA01335,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS17235,STM3964,SALTY03821,SARI_RS09990,STM0787,SALTY00760,OMA02167,OMA01346,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00455,STM2875,SALTY02770,SARI_RS09990,STM0787,SALTY00760,OMA02238,OMA01346,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00500,STM2866,SALTY02761,SARI_RS01915,SARI_00412,SALAR00392,OMA03001,OMA01355,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS02935,STM2270,SALTY02187,SARI_RS01915,SARI_00412,SALAR00392,OMA03395,OMA01355,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19245,STM3502,SALTY03376,SARI_RS11825,STM0396,SALTY00385,OMA03233,OMA01397,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19245,STM3502,SALTY03376,SARI_RS11895,STM0382,SALTY00371,OMA03233,OMA01414,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS09355,STM0959,SALTY00928,SARI_RS17985,STM3798,SALTY03671,OMA04295,OMA01455,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS06975,STM1475,SALTY01417,SARI_RS08720,STM1130,SALTY01084,OMA03205,OMA01484,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS01190,STM2667,SALTY02571,OMA03453,OMA01511,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00450,STM2876,SALTY02771,SARI_RS02475,STM2372,SALTY02289,OMA00542,OMA01529,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13475,STM0118,SALTY00117,SARI_RS02475,STM2372,SALTY02289,OMA02001,OMA01529,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0354,SALTY00343,SARI_RS13055,STM0210,SALTY00209,OMA04412,OMA01530,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11370,STM0499,SALTY00488,SARI_RS13055,STM0210,SALTY00209,OMA04660,OMA01530,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14885,STM4467,SALTY04299,SARI_RS18960,STM3582,SALTY03454,OMA01319,OMA01535,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13490,STM0115,SALTY00114,SARI_RS13795,STM0039,SALTY00039,OMA01895,OMA01553,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00495,STM2867,SALTY02762,SARI_RS13795,STM0039,SALTY00039,OMA02430,OMA01553,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13555,STM0104,SALTY00103,SARI_RS03665,STM2118,SALTY02044,OMA02591,OMA01554,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS01495,STM2554,SALTY02463,OMA03507,OMA01586,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07395,STM1391,SALTY01338,SARI_RS18490,STM3686,SALTY03557,OMA03568,OMA01595,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15935,STM4265,SALTY04102,SARI_RS21850,STM2988,SALTY02881,OMA05145,OMA01639,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS20155,STM3320,SALTY03203,SARI_RS09055,STM1070,SALTY01026,OMA00842,OMA01641,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00450,STM2876,SALTY02771,SARI_RS09160,STM0999,SALTY00967,OMA00542,OMA01682,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS14885,STM4467,SALTY04299,SARI_RS09160,STM0999,SALTY00967,OMA01319,OMA01682,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS09160,STM0999,SALTY00967,OMA03453,OMA01682,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS08180,STM1231,SALTY01183,SARI_RS06470,STM1572,SALTY01513,OMA03453,OMA01722,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00450,STM2876,SALTY02771,SARI_RS10610,STM0669,SALTY00655,OMA00542,OMA01746,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07395,STM1391,SALTY01338,SARI_RS01175,STM2670,SALTY02574,OMA03568,OMA01757,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS07130,STM1444,SALTY01389,SARI_RS09955,STM0794,SALTY00766,OMA04566,OMA01819,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19865,STM3385,SALTY03268,SARI_RS03565,STM2141,SALTY02066,OMA05327,OMA01823,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19410,STM3466,SALTY03341,SARI_RS16805,STM4050,SALTY03903,OMA03616,OMA01846,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00450,STM2876,SALTY02771,SARI_RS19105,STM3545,SALTY03417,OMA00542,OMA01852,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS02935,STM2270,SALTY02187,SARI_RS19105,STM3545,SALTY03417,OMA03395,OMA01852,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15935,STM4265,SALTY04102,SARI_RS19105,STM3545,SALTY03417,OMA05145,OMA01852,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS19865,STM3385,SALTY03268,SARI_RS16625,SeSA_A3314,SALSV03064,OMA05327,OMA01916,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS14775,STM4486,SALTY04318,OMA03507,OMA01922,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS00500,STM2866,SALTY02761,SARI_RS13840,STM0030,SALTY00030,OMA03001,OMA01984,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS13555,STM0104,SALTY00103,SARI_RS02300,STM2401,SALTY02317,OMA02591,OMA01986,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11370,STM0499,SALTY00488,SARI_RS02300,STM2401,SALTY02317,OMA04660,OMA01986,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS11005,STM0580,SALTY00566,SARI_RS06505,STM1567,SALTY01508,OMA03830,OMA01999,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
,STM0354,SALTY00343,SARI_RS02490,STM2369,SALTY02286,OMA04412,OMA02003,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS10500,STM0693,SALTY00672,SARI_RS03320,STM2190,SALTY02116,OMA04467,OMA02049,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15530,STM4314,SALTY04151,SARI_RS13535,STM0108,SALTY00107,OMA05381,OMA02077,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS11645,STM0443,SALTY00433,OMA03507,OMA02102,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS17235,STM3964,SALTY03821,SARI_RS07405,STM1389,SALTY01336,OMA02167,OMA02120,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS07405,STM1389,SALTY01336,OMA03507,OMA02120,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
SARI_RS15705,STM4292,SALTY04129,SARI_RS06370,STM1602,SALTY01543,OMA03507,OMA02125,Salm,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Regulatory
