Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
STM2866,STM2866,SALTY02761,STM2399,STM2399,SALTY02315,OMA03001,OMA00912,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4314,STM4314,SALTY04151,STM2962,STM2962,SALTY02857,OMA05381,OMA00978,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0118,STM0118,SALTY00117,STM3597,STM3597,SALTY03469,OMA02001,OMA01008,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1475,STM1475,SALTY01417,STM3858,STM3858,SALTY03729,OMA03205,OMA01015,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2270,STM2270,SALTY02187,STM0436,STM0436,SALTY00425,OMA03395,OMA01022,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM3348,STM3348,SALTY03231,OMA05327,OMA01068,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0835,STM0835,SALTY00806,STM1287,STM1287,SALTY01235,OMA04394,OMA01311,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3466,STM3466,SALTY03341,STM2331,STM2331,SALTY02248,OMA03616,OMA01336,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,STM2331,STM2331,SALTY02248,OMA05046,OMA01336,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2876,STM2876,SALTY02771,STM3847,STM3847,SALTY03718,OMA00542,OMA01489,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM3847,STM3847,SALTY03718,OMA02510,OMA01489,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2875,STM2875,SALTY02770,STM2080,STM2080,SALTY02006,OMA02238,OMA01499,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM2118,STM2118,SALTY02044,OMA03568,OMA01554,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4265,STM4265,SALTY04102,STM3150,STM3150,SALTY03038,OMA05145,OMA01592,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM2773,STM2773,SALTY02674,OMA04295,OMA01630,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,,STM1462,SALTY01407,OMA05327,OMA01636,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM1572,STM1572,SALTY01513,OMA02510,OMA01722,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,STM1572,STM1572,SALTY01513,OMA03507,OMA01722,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0354,STM0354,SALTY00343,STM1572,STM1572,SALTY01513,OMA04412,OMA01722,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2867,STM2867,SALTY02762,STM4006,STM4006,SALTY03858,OMA02430,OMA01862,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM3845,STM3845,SALTY03716,OMA03508,OMA02156,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3964,STM3964,SALTY03821,STM0304,STM0304,SALTY00296,OMA02167,OMA02188,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2270,STM2270,SALTY02187,STM2168,STM2168,SALTY02094,OMA03395,OMA02226,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3466,STM3466,SALTY03341,STM2330,STM2330,SALTY02247,OMA03616,OMA02263,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,STM2330,STM2330,SALTY02247,OMA05046,OMA02263,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM0292,STM0292,SALTY00284,OMA03001,OMA02264,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM4032,STM4032,SALTY03884,OMA03001,OMA02272,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM4032,STM4032,SALTY03884,OMA04295,OMA02272,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM2763,STM2763,SALTY02664,OMA04295,OMA02373,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,STM2763,STM2763,SALTY02664,OMA05046,OMA02373,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1475,STM1475,SALTY01417,STM0606,STM0606,SALTY00592,OMA03205,OMA02377,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2899,STM2899,SALTY02794,STM1752,STM1752,SALTY01693,OMA03047,OMA02397,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2899,STM2899,SALTY02794,STM2760,STM2760,SALTY02661,OMA03047,OMA02501,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2876,STM2876,SALTY02771,STM1868,STM1868,SALTY01805,OMA00542,OMA02505,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0693,STM0693,SALTY00672,STM1868,STM1868,SALTY01805,OMA04467,OMA02505,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0499,STM0499,SALTY00488,STM4332,STM4332,SALTY04168,OMA04660,OMA02623,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0104,STM0104,SALTY00103,STM1126,STM1126,SALTY01080,OMA02591,OMA02637,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4511,STM4511,SALTY04342,STM3018,STM3018,SALTY02909,OMA02349,OMA02641,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2875,STM2875,SALTY02770,STM4102,STM4102,SALTY03955,OMA02238,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,STM4102,STM4102,SALTY03955,OMA03453,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM4102,STM4102,SALTY03955,OMA03508,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM4102,STM4102,SALTY03955,OMA03568,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4265,STM4265,SALTY04102,STM4102,STM4102,SALTY03955,OMA05145,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4314,STM4314,SALTY04151,STM4102,STM4102,SALTY03955,OMA05381,OMA02651,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3964,STM3964,SALTY03821,STM0213,STM0213,SALTY00212,OMA02167,OMA02753,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0115,STM0115,SALTY00114,STM2954,STM2954,SALTY02849,OMA01895,OMA02815,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0104,STM0104,SALTY00103,STM2954,STM2954,SALTY02849,OMA02591,OMA02815,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM4507,STM4507,SALTY04338,OMA00842,OMA02925,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2270,STM2270,SALTY02187,STM2591,STM2591,SALTY02501,OMA03395,OMA02992,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0693,STM0693,SALTY00672,STM3025,STM3025,SALTY02916,OMA04467,OMA02996,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM1704,STM1704,SALTY01645,OMA03001,OMA03062,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4314,STM4314,SALTY04151,STM3077,STM3077,SALTY02966,OMA05381,OMA03063,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM1638,STM1638,SALTY01579,OMA03568,OMA03223,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0118,STM0118,SALTY00117,STM0947,STM0947,SALTY00917,OMA02001,OMA03360,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2875,STM2875,SALTY02770,STM0947,STM0947,SALTY00917,OMA02238,OMA03360,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM0947,STM0947,SALTY00917,OMA05327,OMA03360,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM4506,STM4506,SALTY04337,OMA00842,OMA03386,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0693,STM0693,SALTY00672,STM2534,STM2534,SALTY02443,OMA04467,OMA03454,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM1322,STM1322,SALTY01270,OMA03568,OMA03514,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM3195,STM3195,SALTY03083,OMA05327,OMA03551,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,STM3325,STM3325,SALTY03208,OMA03507,OMA03573,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM1021,STM1021,SALTY00979,OMA05327,OMA03696,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM4498,STM4498,SALTY04329,OMA03508,OMA03768,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0693,STM0693,SALTY00672,STM2245,STM2245,SALTY02169,OMA04467,OMA03898,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM3031,STM3031,SALTY02922,OMA02510,OMA03916,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,PSLT034,PSLT034,SALTY04459,OMA05327,OMA03942,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM4405,STM4405,SALTY04238,OMA03001,OMA03957,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,STM2585,STM2585,SALTY02494,OMA03507,OMA04004,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4265,STM4265,SALTY04102,STM0219,STM0219,SALTY00218,OMA05145,OMA04012,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM1323,STM1323,SALTY01271,OMA03568,OMA04024,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,NA,STM4311,SALTY04148,OMA03453,OMA04111,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM0294,STM0294,SALTY00286,OMA05327,OMA04303,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM0909,STM0909,SALTY00880,OMA02510,OMA04329,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,STM0909,STM0909,SALTY00880,OMA05046,OMA04329,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,PSLT056,PSLT056,SALTY04481,OMA03507,OMA04357,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,PSLT056,PSLT056,SALTY04481,OMA03508,OMA04357,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,PSLT056,PSLT056,SALTY04481,OMA03568,OMA04357,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1475,STM1475,SALTY01417,STM1143,STM1143,SALTY01096,OMA03205,OMA04494,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM0559,STM0559,SALTY00546,OMA00842,OMA04931,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM2734,STM2734,SALTY02635,OMA04295,OMA04959,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM3196,STM3196,SALTY03084,OMA05327,OMA04984,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
,STM1444,SALTY01389,PSLT035,PSLT035,SALTY04460,OMA04566,OMA05006,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM0065,STM0065,SALTY00064,OMA03001,OMA05063,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2899,STM2899,SALTY02794,STM2685,STM2685,SALTY02589,OMA03047,OMA05086,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM2903,STM2903,SALTY02798,OMA00842,OMA05138,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM2508,STM2508,SALTY02417,OMA02510,OMA05140,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3502,STM3502,SALTY03376,STM2011,STM2011,SALTY01939,OMA03233,OMA05142,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2270,STM2270,SALTY02187,STM2011,STM2011,SALTY01939,OMA03395,OMA05142,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,PSLT050,PSLT050,SALTY04475,OMA02510,OMA05175,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM0930,STM0930,SALTY00901,OMA04295,OMA05230,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,PSLT019,PSLT019,SALTY04446,OMA02510,OMA05290,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,PSLT019,PSLT019,SALTY04446,OMA05046,OMA05290,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,PSLT019,PSLT019,SALTY04446,OMA05327,OMA05290,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,PSLT025,PSLT025,SALTY04450,OMA02510,OMA05357,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM4033,STM4033,SALTY03885,OMA03001,OMA05359,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM4033,STM4033,SALTY03885,OMA03508,OMA05359,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM4033,STM4033,SALTY03885,OMA04295,OMA05359,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0550,STM0550,SALTY00539,STM1461,STM1461,SALTY01406,OMA03197,OMA05362,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM1461,STM1461,SALTY01406,OMA05327,OMA05362,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,STM2904,STM2904,SALTY02799,OMA03453,OMA05384,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2899,STM2899,SALTY02794,STM4263,STM4263,SALTY04100,OMA03047,OMA05413,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2866,STM2866,SALTY02761,STM4406,STM4406,SALTY04239,OMA03001,OMA05460,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3466,STM3466,SALTY03341,STM1596,STM1596,SALTY01537,OMA03616,OMA05502,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4314,STM4314,SALTY04151,STM1596,STM1596,SALTY01537,OMA05381,OMA05502,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,STM3540,STM3540,SALTY03412,OMA05327,OMA05609,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0118,STM0118,SALTY00117,STM0904,STM0904,SALTY00875,OMA02001,OMA05663,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM0904,STM0904,SALTY00875,OMA03508,OMA05663,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0580,STM0580,SALTY00566,STM0904,STM0904,SALTY00875,OMA03830,OMA05663,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,STM2507,STM2507,SALTY02416,OMA02510,OMA05702,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4511,STM4511,SALTY04342,STM3505,STM3505,SALTY03379,OMA02349,OMA05760,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,STM1867,STM1867,SALTY01804,OMA03453,OMA05870,collecTF,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1391,STM1391,SALTY01338,STM1867,STM1867,SALTY01804,OMA03568,OMA05870,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4315,STM4315,SALTY04152,PSLT020,PSLT020,SALTY04447,OMA02510,OMA05872,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0581,STM0581,SALTY00567,PSLT020,PSLT020,SALTY04447,OMA05046,OMA05872,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3385,STM3385,SALTY03268,PSLT020,PSLT020,SALTY04447,OMA05327,OMA05872,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM4158,STM4158,SALTY03999,OMA00842,OMA06008,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,STM3480,STM3480,SALTY03354,OMA03453,OMA06164,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0118,STM0118,SALTY00117,STM0905,STM0905,SALTY00876,OMA02001,OMA06405,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2875,STM2875,SALTY02770,STM0905,STM0905,SALTY00876,OMA02238,OMA06405,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1588,STM1588,SALTY01529,STM0905,STM0905,SALTY00876,OMA03508,OMA06405,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0580,STM0580,SALTY00566,STM0905,STM0905,SALTY00876,OMA03830,OMA06405,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2867,STM2867,SALTY02762,STM4406,STM4406,SALTY04239,OMA02430,OMA05460,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0104,STM0104,SALTY00103,PSLT042,PSLT042,SALTY04467,OMA02591,OMA01805,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,PSLT042,PSLT042,SALTY04467,OMA03453,OMA01805,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0959,STM0959,SALTY00928,STM3052,STM3052,SALTY02941,OMA04295,OMA02420,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM1231,STM1231,SALTY01183,PSLT003,PSLT003,SALTY04431,OMA03453,OMA05506,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0499,STM0499,SALTY00488,STM2962,STM2962,SALTY02857,OMA04660,OMA00978,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2867,STM2867,SALTY02762,STM3061,STM3061,SALTY02950,OMA02430,OMA03748,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,STM3487,STM3487,SALTY03361,OMA03507,OMA04169,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0693,STM0693,SALTY00672,STM3505,STM3505,SALTY03379,OMA04467,OMA05760,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4511,STM4511,SALTY04342,STM4249,STM4249,SALTY04086,OMA02349,OMA03218,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4292,STM4292,SALTY04129,STM3756,STM3756,SALTY03626,OMA03507,OMA03649,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM0835,STM0835,SALTY00806,STM3330,STM3330,SALTY03213,OMA04394,OMA00012,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM3320,STM3320,SALTY03203,STM4285,STM4285,SALTY04122,OMA00842,OMA00258,Salm;collecTF,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2876,STM2876,SALTY02771,STM0798,STM0798,SALTY00770,OMA00542,OMA00333,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4511,STM4511,SALTY04342,STM0798,STM0798,SALTY00770,OMA02349,OMA00333,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2270,STM2270,SALTY02187,STM0798,STM0798,SALTY00770,OMA03395,OMA00333,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM4511,STM4511,SALTY04342,STM1703,STM1703,SALTY01644,OMA02349,OMA00342,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
STM2899,STM2899,SALTY02794,STM1703,STM1703,SALTY01644,OMA03047,OMA00342,Salm,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Regulatory
