Node_1_locus_tag,Node_1_gene_name,Node_1_oma_id,Node_2_locus_tag,Node_2_gene_name,Node_2_oma_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Source,Strain,Layer
STM14_RS18395,STM3466,SALTY03341,STM14_RS25860,STM0334,SALTY00323,OMA03616,OMA05447,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04810,STM0835,SALTY00806,STM14_RS25860,STM0334,SALTY00323,OMA04394,OMA05447,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS15375,STM2867,SALTY02762,STM14_RS01965,STM0275,SALTY00267,OMA02430,OMA04458,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS20695,STM3926,SALTY03788,STM14_RS12370,STM2232,SALTY02156,OMA01323,OMA00411,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS23240,STM4433,SALTY04266,STM14_RS06155,STM1133,SALTY01087,OMA01868,OMA01632,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS23205,STM4424,SALTY04257,STM14_RS06155,STM1133,SALTY01087,OMA02278,OMA01632,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS12370,STM2232,SALTY02156,STM14_RS11640,STM2087,SALTY02013,OMA00411,OMA01942,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS23840,STM4550,SALTY04381,STM14_RS12405,STM2239,SALTY02163,OMA02844,OMA04929,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS12380,STM2234,SALTY02158,STM14_RS22380,STM4263,SALTY04100,OMA04116,OMA05413,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS04075,STM0693,SALTY00672,STM14_RS04855,STM0844,SALTY00815,OMA04467,OMA02408,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS14775,STM2753,SALTY02654,STM14_RS06155,STM1133,SALTY01087,OMA01903,OMA01632,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS14775,STM2753,SALTY02654,STM14_RS18820,STM3553,SALTY03425,OMA01903,OMA03109,PMID:31455646,Salmonella_typhimurium_14028s_SGSC_2262,Metabolic
STM14_RS11070,STM2240,SALTY02164,STM14_RS16495,STM3086,SALTY02975,OMA01951,OMA00334,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS15375,STM2867,SALTY02762,STM14_RS14735,STM2745,SALTY02646,OMA02430,OMA00302,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS22645,STM4315,SALTY04152,STM14_RS14735,STM2745,SALTY02646,OMA02510,OMA00302,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08815,STM1588,SALTY01529,STM14_RS14735,STM2745,SALTY02646,OMA03508,OMA00302,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04810,STM0835,SALTY00806,STM14_RS14735,STM2745,SALTY02646,OMA04394,OMA00302,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04075,STM0693,SALTY00672,STM14_RS14735,STM2745,SALTY02646,OMA04467,OMA00302,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS03505,STM0580,SALTY00566,STM14_RS14855,STM2767,SALTY02668,OMA03830,OMA00329,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS05245,STM0959,SALTY00928,STM14_RS14825,STM2762,SALTY02663,OMA04295,OMA01056,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS03510,STM0581,SALTY00567,STM14_RS14825,STM2762,SALTY02663,OMA05046,OMA01056,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS23640,STM4511,SALTY04342,STM14_RS14740,STM2746,SALTY02647,OMA02349,OMA01172,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS22535,STM4292,SALTY04129,STM14_RS14780,STM2754,SALTY02655,OMA03507,OMA01359,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08075,STM1444,SALTY01389,STM14_RS14780,STM2754,SALTY02655,OMA04566,OMA01359,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS18575,STM3502,SALTY03376,STM14_RS14720,STM2742,SALTY02643,OMA03233,OMA01393,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS22640,STM4314,SALTY04151,STM14_RS14720,STM2742,SALTY02643,OMA05381,OMA01393,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08815,STM1588,SALTY01529,STM14_RS14725,STM2743,SALTY02644,OMA03508,OMA02683,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04810,STM0835,SALTY00806,STM14_RS14725,STM2743,SALTY02644,OMA04394,OMA02683,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04075,STM0693,SALTY00672,STM14_RS14725,STM2743,SALTY02644,OMA04467,OMA02683,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS18395,STM3466,SALTY03341,STM14_RS14760,STM2750,SALTY02651,OMA03616,OMA04203,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08230,STM1475,SALTY01417,STM14_RS14750,STM2748,SALTY02649,OMA03205,OMA05003,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08230,STM1475,SALTY01417,STM14_RS14755,STM2749,SALTY02650,OMA03205,OMA05382,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS22645,STM4315,SALTY04152,STM14_RS14730,STM2744,SALTY02645,OMA02510,OMA05803,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08815,STM1588,SALTY01529,STM14_RS14730,STM2744,SALTY02645,OMA03508,OMA05803,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04810,STM0835,SALTY00806,STM14_RS14730,STM2744,SALTY02645,OMA04394,OMA05803,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS04075,STM0693,SALTY00672,STM14_RS14730,STM2744,SALTY02645,OMA04467,OMA05803,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS15375,STM2867,SALTY02762,STM14_RS23680,STM4518,SALTY04349,OMA02430,OMA04181,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS06665,STM1231,SALTY01183,STM14_RS15555,STM2903,SALTY02798,OMA03453,OMA05138,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS12560,STM2270,SALTY02187,STM14_RS16395,STM3067,SALTY02956,OMA03395,OMA02678,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS18395,STM3466,SALTY03341,STM14_RS23500,STM4485,SALTY04317,OMA03616,OMA04061,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS24080,STM4598,SALTY04426,STM14_RS23515,STM4488,SALTY04319,OMA03240,OMA05389,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08815,STM1588,SALTY01529,STM14_RS00900,STM0066,SALTY00065,OMA03508,OMA01516,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS08815,STM1588,SALTY01529,STM14_RS09635,STM1748,SALTY01689,OMA03508,OMA03579,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS01155,STM0115,SALTY00114,STM14_RS05555,SL1344_0957,SALTS00948,OMA01895,OMA05711,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS03360,STM0550,SALTY00539,STM14_RS05555,SL1344_0957,SALTS00948,OMA03197,OMA05711,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS03360,STM0550,SALTY00539,STM14_RS15235,STM2839,SALTY02734,OMA03197,OMA00751,Salm,Salmonella_typhimurium_14028s_SGSC_2262,Regulatory
STM14_RS14160,STM2586,SALTY02496,STM14_RS04505,STM0776,SALTY00749,OMA03849,OMA01904,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS14160,STM2586,SALTY02496,STM14_RS03760,STM0631,SALTY00617,OMA03849,OMA02916,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS20415,STM3867,SALTY03738,STM14_RS14160,STM2586,SALTY02496,OMA00713,OMA03849,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS04495,STM0774,SALTY00747,STM14_RS14160,STM2586,SALTY02496,OMA01541,OMA03849,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
STM14_RS03615,STM0602,SALTY00588,STM14_RS14160,STM2586,SALTY02496,OMA01743,OMA03849,Lit_Ecoli_IntAct,Salmonella_typhimurium_14028s_SGSC_2262,Protein-protein interaction
